date;Short Name;trip_headsign;stop_name;stop_id;arrival_time;departure_time;exception_type;stop_sequence;shape_id;timepoint;route_long_name;route_type;route_url;route_color;route_text_color;stop_lat;stop_lon;wheelchair_boarding
2024-05-18;R6;Igualada;Vallbona d'Anoia;VA;22:23:40;22:24:10;1;28;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S3;Pl. Espanya;Sant Vicenç dels Horts;VH;12:06:30;12:07:00;1;2;200011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.38810839;2.012398952;0
2024-05-18;R6;Pl. Espanya;Vallbona d'Anoia;VA;22:11:00;22:11:30;1;5;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S3;Can Ros;Sant Vicenç dels Horts;VH;12:14:25;12:14:55;1;14;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.38810839;2.012398952;0
2024-05-18;R6;Pl. Espanya;Vallbona d'Anoia;VA;16:10:00;16:10:30;1;5;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S3;Can Ros;Sant Vicenç dels Horts;VH;11:14:25;11:14:55;1;14;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.38810839;2.012398952;0
2024-05-18;R6;Igualada;Vallbona d'Anoia;VA;18:23:10;18:23:40;1;28;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S3;Pl. Espanya;Sant Vicenç dels Horts;VH;14:06:30;14:07:00;1;2;200011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.38810839;2.012398952;0
2024-05-18;R6;Igualada;Vallbona d'Anoia;VA;20:23:10;20:23:40;1;28;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S3;Can Ros;Sant Vicenç dels Horts;VH;07:54:25;07:54:55;1;14;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.38810839;2.012398952;0
2024-05-18;R6;Igualada;Vallbona d'Anoia;VA;19:23:10;19:23:40;1;28;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S3;Can Ros;Sant Vicenç dels Horts;VH;06:54:25;06:54:55;1;14;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.38810839;2.012398952;0
2024-05-18;R6;Igualada;Vallbona d'Anoia;VA;13:23:10;13:23:40;1;28;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S3;Pl. Espanya;Sant Vicenç dels Horts;VH;09:06:30;09:07:00;1;2;200011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.38810839;2.012398952;0
2024-05-18;R6;Pl. Espanya;Vallbona d'Anoia;VA;13:10:00;13:10:30;1;5;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S3;Pl. Espanya;Sant Vicenç dels Horts;VH;10:06:30;10:07:00;1;2;200011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.38810839;2.012398952;0
2024-05-18;R6;Pl. Espanya;Vallbona d'Anoia;VA;12:10:00;12:10:30;1;5;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S3;Can Ros;Sant Vicenç dels Horts;VH;10:14:25;10:14:55;1;14;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.38810839;2.012398952;0
2024-05-18;R6;Igualada;Vallbona d'Anoia;VA;14:23:10;14:23:40;1;28;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S4;Olesa de Montserrat;Sant Vicenç dels Horts;VH;16:25:25;16:25:55;1;14;100012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.38810839;2.012398952;0
2024-05-18;R6;Pl. Espanya;Vallbona d'Anoia;VA;14:10:00;14:10:30;1;5;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S4;Pl. Espanya;Sant Vicenç dels Horts;VH;19:47:45;19:48:15;1;11;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.38810839;2.012398952;0
2024-05-18;R6;Igualada;Vallbona d'Anoia;VA;16:23:10;16:23:40;1;28;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S4;Olesa de Montserrat;Sant Vicenç dels Horts;VH;20:25:25;20:25:55;1;14;100012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.38810839;2.012398952;0
2024-05-18;R6;Igualada;Vallbona d'Anoia;VA;08:23:10;08:23:40;1;28;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S4;Pl. Espanya;Sant Vicenç dels Horts;VH;11:36:45;11:37:15;1;11;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.38810839;2.012398952;0
2024-05-18;R6;Pl. Espanya;Vallbona d'Anoia;VA;07:10:00;07:10:30;1;5;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.52025979;1.7090107190000001;0
2024-05-18;S4;Pl. Espanya;Sant Vicenç dels Horts;VH;13:36:45;13:37:15;1;11;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.38810839;2.012398952;0
2024-05-18;RL1;Balaguer;Vilanova de la Barca;VB;21:16:30;21:17:00;1;4;100059;1;Lleida - La Pobla;2;;FF8000;FFFFFF;41.687346999999995;0.727903;0
2024-05-18;S4;Olesa de Montserrat;Sant Vicenç dels Horts;VH;14:25:25;14:25:55;1;14;100012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.38810839;2.012398952;0
2024-05-18;RL1;Balaguer;Vilanova de la Barca;VB;19:16:30;19:17:00;1;4;100059;1;Lleida - La Pobla;2;;FF8000;FFFFFF;41.687346999999995;0.727903;0
2024-05-18;S4;Pl. Espanya;Sant Vicenç dels Horts;VH;12:36:45;12:37:15;1;11;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.38810839;2.012398952;0
2024-05-18;RL1;Lleida;Vilanova de la Barca;VB;12:21:30;12:22:00;1;4;200059;1;Lleida - La Pobla;2;;FF8000;FFFFFF;41.687346999999995;0.727903;0
2024-05-18;S4;Pl. Espanya;Sant Vicenç dels Horts;VH;06:32:45;06:33:15;1;11;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.38810839;2.012398952;0
2024-05-18;RL1;Lleida;Vilanova de la Barca;VB;16:36:30;16:37:00;1;4;200059;1;Lleida - La Pobla;2;;FF8000;FFFFFF;41.687346999999995;0.727903;0
2024-05-18;S4;Olesa de Montserrat;Sant Vicenç dels Horts;VH;06:20:25;06:20:55;1;14;100012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.38810839;2.012398952;0
2024-05-18;RL2;Lleida;Vilanova de la Barca;VB;20:41:30;20:42:00;1;15;200060;1;Lleida - La Pobla;2;;FF8000;FFFFFF;41.687346999999995;0.727903;0
2024-05-18;S4;Pl. Espanya;Sant Vicenç dels Horts;VH;08:47:45;08:48:15;1;11;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.38810839;2.012398952;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;24:44:30;24:45:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S4;Pl. Espanya;Sant Vicenç dels Horts;VH;09:47:45;09:48:15;1;11;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.38810839;2.012398952;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;24:26:30;24:27:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S8;Pl. Espanya;Sant Vicenç dels Horts;VH;20:32:15;20:32:45;1;9;200015;1;Barcelona Pl. Espanya - Martorell Enllaç;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S8;49C0DE;FFFFFF;41.38810839;2.012398952;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;10:57:30;10:58:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S8;Martorell Enllaç;Sant Vicenç dels Horts;VH;23:57:25;23:57:55;1;14;100015;1;Barcelona Pl. Espanya - Martorell Enllaç;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S8;49C0DE;FFFFFF;41.38810839;2.012398952;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;12:06:30;12:07:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S8;Martorell Enllaç;Sant Vicenç dels Horts;VH;18:49:25;18:49:55;1;14;100015;1;Barcelona Pl. Espanya - Martorell Enllaç;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S8;49C0DE;FFFFFF;41.38810839;2.012398952;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;12:26:30;12:27:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S8;Pl. Espanya;Sant Vicenç dels Horts;VH;17:32:15;17:32:45;1;9;200015;1;Barcelona Pl. Espanya - Martorell Enllaç;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S8;49C0DE;FFFFFF;41.38810839;2.012398952;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;08:57:30;08:58:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S8;Martorell Enllaç;Sant Vicenç dels Horts;VH;20:49:25;20:49:55;1;14;100015;1;Barcelona Pl. Espanya - Martorell Enllaç;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S8;49C0DE;FFFFFF;41.38810839;2.012398952;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;10:06:30;10:07:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S8;Martorell Enllaç;Sant Vicenç dels Horts;VH;11:49:25;11:49:55;1;14;100015;1;Barcelona Pl. Espanya - Martorell Enllaç;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S8;49C0DE;FFFFFF;41.38810839;2.012398952;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;11:06:30;11:07:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R5;Pl. Espanya;Manresa Viladordis;VI;20:23:00;20:23:30;1;3;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;09:37:30;09:38:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R5;Manresa-Baixador;Manresa Viladordis;VI;17:58:40;17:59:00;1;29;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;08:46:30;08:47:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R5;Pl. Espanya;Manresa Viladordis;VI;17:23:00;17:23:30;1;3;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;07:57:30;07:58:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R5;Manresa-Baixador;Manresa Viladordis;VI;20:58:40;20:59:00;1;29;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;09:06:30;09:07:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R5;Pl. Espanya;Manresa Viladordis;VI;11:23:00;11:23:30;1;3;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;05:26:30;05:27:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R5;Pl. Espanya;Manresa Viladordis;VI;10:23:00;10:23:30;1;3;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;06:06:30;06:07:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R5;Manresa-Baixador;Manresa Viladordis;VI;14:58:40;14:59:00;1;29;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;19:06:30;19:07:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R5;Pl. Espanya;Manresa Viladordis;VI;12:23:00;12:23:30;1;3;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;15:57:30;15:58:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R5;Pl. Espanya;Manresa Viladordis;VI;08:23:00;08:23:30;1;3;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;16:37:30;16:38:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R5;Pl. Espanya;Manresa Viladordis;VI;07:23:00;07:23:30;1;3;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;16:06:30;16:07:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R5;Pl. Espanya;Manresa Viladordis;VI;09:23:00;09:23:30;1;3;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;12:37:30;12:38:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R5;Martorell Enllaç;Manresa Viladordis;VI;23:17:00;23:17:30;1;3;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;13:26:30;13:27:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R5;Manresa-Baixador;Manresa Viladordis;VI;05:58:00;05:58:30;1;8;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;12:57:30;12:58:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;R53;Pl. Espanya;Manresa Viladordis;VI;22:23:00;22:23:30;1;3;200058;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.72436991;1.83398595;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;14:06:30;14:07:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S1;Terrassa Nacions Unides;Baixador de Vallvidrera;VL;25:30:30;25:31:00;1;10;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;14:46:30;14:47:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S1;Terrassa Nacions Unides;Baixador de Vallvidrera;VL;24:18:30;24:19:00;1;10;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;20:57:30;20:58:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S1;Terrassa Nacions Unides;Baixador de Vallvidrera;VL;23:48:30;23:49:00;1;10;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;20:37:30;20:38:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S1;Pl. Catalunya;Baixador de Vallvidrera;VL;23:25:30;23:26:00;1;13;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;21:37:30;21:38:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S1;Pl. Catalunya;Baixador de Vallvidrera;VL;11:05:30;11:06:00;1;13;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;21:17:30;21:18:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S1;Terrassa Nacions Unides;Baixador de Vallvidrera;VL;11:38:30;11:39:00;1;10;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;21:57:30;21:58:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S1;Terrassa Nacions Unides;Baixador de Vallvidrera;VL;10:18:30;10:19:00;1;10;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;23:26:30;23:27:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S1;Pl. Catalunya;Baixador de Vallvidrera;VL;10:05:30;10:06:00;1;13;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S1;Terrassa Nacions Unides;Valldoreix;VD;20:06:30;20:07:00;1;13;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S1;Terrassa Nacions Unides;Baixador de Vallvidrera;VL;10:38:30;10:39:00;1;10;100009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S1;Pl. Catalunya;Valldoreix;VD;20:17:30;20:18:00;1;10;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.45784156;2.06831203;0
2024-05-18;S1;Pl. Catalunya;Baixador de Vallvidrera;VL;10:25:30;10:26:00;1;13;200009;1;Barcelona Pl. Catalunya - Terrassa Nacions Unides;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S1;EF7900;FFFFFF;41.42009441;2.096936777;0
2024-05-18;S2;Sabadell Parc del Nord;Valldoreix;VD;25:11:30;25:12:00;1;13;100010;1;Barcelona Pl. Catalunya - Sabadell Parc del Nord;2;http://www.fgc.cat/cat/barcelona-valles.asp?linia=S2;88BB0B;FFFFFF;41.45784156;2.06831203;0
